bond_sym_id,previous yield,volume_weighted_yield_predicted,direction,percentage_change,trd_exctn_dt,error,volume_weighted_yield_actual
A4404722,5.484954666666666,5.677213265336792,up,3.5051994110092752,2023-09-12,-0.06120795986128691,5.616005305475505
A4881169,5.366766390243902,5.354522401899012,down,-0.22814461175631132,2023-09-12,0.04640327667241628,5.400925678571428
A4996671,5.478077,5.354522401899012,down,-2.2554374117229057,2023-09-12,0.18656926476765445,5.5410916666666665
A5143230,5.435136788417211,5.426444384534857,down,-0.15992980895858214,2023-09-12,0.022023522898522607,5.44846790743338
AA.GI,6.23795385326087,5.677213265336792,down,-8.989174994152178,2023-09-12,0.4711861275630893,6.148399392899881
AA.HO,6.344836006464123,6.360827953808064,up,0.2520466616890982,2023-09-12,-0.005040900253834302,6.35578705355423
AA.HQ,6.158208009060224,6.262821980947419,up,1.6987729503985998,2023-09-12,-0.08372602738891377,6.179095953558505
AA4165125,6.2427147969881585,6.323942751192795,up,1.3011639462341824,2023-09-12,-0.05201762438120028,6.2719251268115945
AA4979362,6.285333311099796,11.151799126938883,up,77.42573981311361,2023-09-12,-4.91159055405515,6.240208572883733
AA5243241,6.123338916666665,5.677213265336792,down,-7.285659954499603,2023-09-12,0.4558019744919033,6.133015239828695
AAGH4973989,6.847397616853933,6.847397616853933,down,0.0,2023-09-12,0.04692338314606648,6.894321
AAGI4343522,,no data prior to target date,N/A,N/A,,N/A,5.61602
AAGI5043576,5.834992999999999,5.354522401899012,down,-8.2342960497294,2023-09-12,0.6912335981009878,6.045756
AAL5005428,0.411168219858156,3.4449232369908938,up,737.8379141703405,2023-09-12,-3.1308982369908938,0.314025
AAL5291551,5.9354059999999995,5.973668999999999,up,0.6446568271824997,2023-09-12,0.0470000000000006,6.020669
AAP5009293,6.566590317870346,6.604551155589675,up,0.5780905444340372,2023-09-12,0.3232522095633783,6.9278033651530535
AAP5049981,6.258401534508075,6.397610866743718,up,2.2243592308364866,2023-09-12,0.2740819253758451,6.671692792119563
AAP5372191,6.60747342427257,6.60747342427257,down,0.0,2023-09-12,0.4070193317386632,7.014492756011233
AAP5552143,6.238549241237113,6.262821980947419,up,0.38907667106099286,2023-09-12,0.2703259281547332,6.533147909102152
AAP5552144,6.37721831329114,6.347053887166016,down,-0.47300287748117764,2023-09-12,0.39333943371113644,6.7403933208771525
AAPL4001810,5.088567949709864,5.052304331592865,down,-0.71264879383338,2023-09-12,0.046157283656311776,5.098461615249176
AAPL4122386,4.9363648181818185,5.006849031739053,up,1.4278566547112614,2023-09-12,-0.020135251365220874,4.986713780373832
AAPL4122390,5.425460972959096,5.477121868822688,up,0.9521936683550765,2023-09-12,0.031149692887622038,5.50827156171031
AAPL4208639,5.024264146551725,5.006849031739053,down,-0.34662020755068007,2023-09-12,0.04333744028041142,5.0501864720194645
AAPL4208641,5.330381988304093,5.477121868822688,up,2.7528961496675337,2023-09-12,-0.16828700333800928,5.308834865484679
AAPL4242665,5.12363727837515,5.5798079071864075,up,8.903257666903423,2023-09-12,-0.3869338260543316,5.192874081132076
AAPL4242667,5.114412608157318,5.006849031739053,down,-2.10314623905597,2023-09-12,0.12348150427789584,5.130330536016949
AAPL4336433,5.117322178235147,5.052304331592865,down,-1.270544327242375,2023-09-12,0.07500391733065381,5.127308248923518
AAPL4336436,4.70720702926337,4.701926997311191,down,-0.11216910408558987,2023-09-12,0.017302420242689465,4.719229417553881
AAPL4336441,5.067297689956332,4.9196700039650585,down,-2.913341489367792,2023-09-12,0.20883601695369958,5.128506020918758
AAPL4389208,5.017867094674555,4.9196700039650585,down,-1.9569488162353463,2023-09-12,0.1513138377214016,5.07098384168646
AAPL4389215,5.13179823540894,5.052304331592865,down,-1.549045776343561,2023-09-12,0.08067745015470873,5.132981781747573
AAPL4452435,4.917115408577878,4.9196700039650585,up,0.051953130543243214,2023-09-12,0.015129493068260835,4.934799497033319
AAPL4452437,4.999886846153846,5.006849031739053,up,0.13924686296776867,2023-09-12,0.03911986015148816,5.045968891890541
AAPL4452439,5.685544813035074,5.477121868822688,down,-3.6658394413590987,2023-09-12,0.06735532216715967,5.544477190989848
AAPL4492956,4.844239448800001,4.9196700039650585,up,1.5571186346649983,2023-09-12,-0.04209078068463423,4.877579223280424
AAPL4492960,5.574050835955057,5.477121868822688,down,-1.7389322412909283,2023-09-12,0.15423777378417913,5.631359642606867
AAPL4507383,4.811178282051282,4.701926997311191,down,-2.2707802192171207,2023-09-12,0.12558338581467332,4.827510383125865
AAPL4538816,4.765462214437368,4.701926997311191,down,-1.3332435400220197,2023-09-12,0.13969711626221581,4.841624113573407
AAPL4562446,4.805516548608173,4.802570246502691,down,-0.0613108304940699,2023-09-12,0.021526725652004863,4.824096972154696
AAPL4562450,5.271878126381215,5.477121868822688,up,3.8931807132339546,2023-09-12,-0.08211158288014353,5.395010285942544
AAPL4562451,5.121365625098039,5.006849031739053,down,-2.2360558050723784,2023-09-12,0.12227549398993354,5.129124525728987
AAPL4880745,5.498818670512148,5.477121868822688,down,-0.39457205246303007,2023-09-12,-0.14805829235209966,5.329063576470588
AAPL4880746,4.972948612586603,4.9196700039650585,down,-1.0713685737008416,2023-09-12,0.07161016306694545,4.991280167032004
AAPL4880747,4.767883952261791,4.703271473774499,down,-1.3551604681284453,2023-09-12,0.08019163574931021,4.783463109523809
AAPL4880748,5.083097761904762,5.006849031739053,down,-1.50004453459767,2023-09-12,0.05604507236189349,5.0628941041009465
AAPL4984116,5.037383103843009,5.006849031739053,down,-0.606149492196883,2023-09-12,0.06755056264472259,5.074399594383776
