,Close,MA_50
129,56.24150085449219,56.118850250244144
130,57.02399826049805,55.971750259399414
131,57.21049880981445,55.92748023986817
132,57.244998931884766,55.9043002319336
133,57.516998291015625,55.89203018188476
134,57.67900085449219,55.860210189819334
135,57.317501068115234,55.81717018127441
136,57.31650161743164,55.78940017700195
137,56.505001068115234,55.75323020935058
138,56.90349960327149,55.728920211791994
139,57.31050109863281,55.7108602142334
140,56.890499114990234,55.71664016723633
141,56.60599899291992,55.72832015991211
142,62.52050018310547,55.81452018737793
143,61.97050094604492,55.87495018005371
144,61.25699996948242,55.937790145874025
145,60.83399963378906,56.0156201171875
146,60.45050048828125,56.07500015258789
147,59.699501037597656,56.11757019042969
148,57.61600112915039,56.12912017822266
149,58.497501373291016,56.16560020446777
150,58.699501037597656,56.20544021606445
151,60.2400016784668,56.293780212402346
152,59.4005012512207,56.3638402557373
153,58.73550033569336,56.43492027282715
154,59.86349868774414,56.595960235595705
155,58.214500427246094,56.70720024108887
156,58.362998962402344,56.83224021911621
157,58.880001068115234,56.96550025939941
158,59.92250061035156,57.09791030883789
159,59.134498596191406,57.200220260620114
160,59.5625,57.312750244140624
161,59.47650146484375,57.42525024414063
162,57.56449890136719,57.48777023315429
163,58.44449996948242,57.57131019592285
164,58.391998291015625,57.64665016174317
165,58.55099868774414,57.71407012939453
166,59.64250183105469,57.80459014892578
167,59.404998779296875,57.88127014160156
168,58.41949844360352,57.927780075073244
169,59.070499420166016,57.993670043945315
170,60.569000244140625,58.11870002746582
171,60.24649810791016,58.24382995605469
172,60.22050094604492,58.37222999572754
173,60.29999923706055,58.49731994628906
174,61.00849914550781,58.619539947509764
175,61.712501525878906,58.742539978027345
176,61.97800064086914,58.86052001953125
177,61.564998626708984,58.960230026245114
178,61.45750045776367,59.07303001403809
179,61.62049865722656,59.180609970092775
180,61.93550109863281,59.27884002685547
181,61.49649810791016,59.364560012817385
182,61.70149993896485,59.45369003295898
183,60.9379997253418,59.522110061645506
184,62.32600021362305,59.615050048828124
185,62.06949996948242,59.71009002685547
186,61.25450134277344,59.78885002136231
187,60.95000076293945,59.87775001525879
188,60.255001068115234,59.944780044555664
189,58.83150100708008,59.97520004272461
190,59.39149856567383,60.02522003173828
191,60.45000076293945,60.10210006713867
192,60.38399887084961,60.059370040893555
193,59.45650100708008,60.00909004211426
194,60.115501403808594,59.98626007080078
195,60.43349838256836,59.97825004577637
196,60.772499084472656,59.984690017700196
197,60.85699844360352,60.00783996582031
198,62.1505012512207,60.098529968261715
199,62.18199920654297,60.17221992492676
200,62.65349960327149,60.25129989624023
201,62.27450180053711,60.29198989868164
202,62.307498931884766,60.35012985229492
203,62.13999938964844,60.418219833374025
204,62.95650100708008,60.480079879760744
205,63.04949951171875,60.5767798614502
206,63.256500244140625,60.67464988708496
207,64.5,60.78704986572266
208,63.13100051879883,60.8512198638916
209,63.06449890136719,60.929819869995114
210,63.00550079345703,60.998679885864256
211,63.6870002746582,61.08288986206055
212,64.56849670410156,61.22296981811523
213,64.60150146484375,61.34610984802246
214,64.58999633789062,61.47006980895996
215,65.44300079345703,61.60790985107422
216,65.56849670410156,61.72642974853515
217,64.95950317382812,61.837519836425784
218,64.94000244140625,61.967929916381834
219,64.9000015258789,62.084519958496095
220,65.572998046875,62.18459991455078
221,66.74349975585938,62.314539947509765
222,66.03500366210938,62.430830001831055
223,65.77300262451172,62.54029006958008
224,65.15249633789062,62.62317001342773
225,65.06749725341797,62.69026992797851
226,64.76699829101562,62.746049880981445
227,65.33450317382812,62.82143997192383
228,65.67749786376953,62.905839920043945
229,65.64949798583984,62.98641990661621
230,65.24800109863281,63.05266990661621
231,64.49600219726562,63.11265998840332
232,64.76399993896484,63.173909988403324
233,66.0270004272461,63.27569000244141
234,66.40650177001953,63.35730003356934
235,67.03099822998047,63.456529998779295
236,67.1780014038086,63.575
237,67.23300170898438,63.7006600189209
238,67.2509994506836,63.840579986572266
239,67.51349639892578,64.01421989440918
240,67.3915023803711,64.17421997070312
241,68.05850219726562,64.32638999938965
242,67.75599670410156,64.47382995605469
243,67.63099670410156,64.63731986999511
244,67.802001953125,64.79104988098145
245,67.47949981689453,64.93196990966797
246,67.44200134277344,65.06535995483398
247,67.1780014038086,65.19178001403809
248,68.0199966430664,65.309169921875
249,67.59449768066406,65.41741989135743
250,66.80699920654297,65.50048988342286
251,66.85099792480469,65.59201980590821
252,68.36849975585938,65.71323982238769
253,68.03299713134766,65.83109977722168
254,69.71050262451172,65.9661798095703
255,69.66699981689453,66.09852981567383
256,70.21600341796875,66.23771987915039
257,70.99150085449219,66.36754989624023
258,71.48650360107422,66.53465995788574
259,71.96150207519531,66.7126000213623
260,71.54399871826172,66.8833699798584
261,71.95999908447266,67.04882995605469
262,72.58499908447266,67.2091600036621
263,74.01950073242188,67.39751998901367
264,74.22000122070312,67.59012008666993
265,74.29750061035156,67.76721008300781
266,74.3324966430664,67.94249008178711
267,73.33550262451172,68.11001007080078
268,71.69499969482422,68.24511001586914
269,72.62799835205078,68.39966995239257
270,72.93150329589844,68.54684005737305
271,72.79199981689453,68.66781005859374
272,71.71150207519531,68.78134002685547
273,74.2969970703125,68.95181991577148
274,72.35350036621094,69.09583999633789
275,72.4114990234375,69.24272003173829
276,73.8115005493164,69.4236100769043
277,73.96150207519531,69.59615005493164
278,75.43399810791016,69.79128005981445
279,75.43949890136719,69.987080078125
280,75.91349792480469,70.20039001464843
281,75.73300170898438,70.42513000488282
282,76.03700256347656,70.65059005737305
283,75.9834976196289,70.8497200012207
284,76.33450317382812,71.04828002929688
285,75.90750122070312,71.22581008911133
286,74.25550079345703,71.36736007690429
287,71.07949829101562,71.44429000854493
288,69.42250061035156,71.48772003173828
289,69.65899658203125,71.53063003540039
290,65.90450286865234,71.50089004516602
291,66.96649932861328,71.47904998779296
292,69.45549774169922,71.51304000854492
293,67.06950378417969,71.50181015014648
294,69.32599639892578,71.5322900390625
295,65.9520034790039,71.50174011230469
296,64.92050170898438,71.4513101196289
297,60.77799987792969,71.32331008911133
298,64.01950073242188,71.24330017089844
299,60.77050018310547,71.10682022094727
300,55.74549865722656,70.88559020996094
301,60.98649978637695,70.76830024719239
302,54.21649932861328,70.48526023864746
303,55.9900016784668,70.24440032958984
304,54.84000015258789,69.94699028015137
305,55.76449966430664,69.66894027709961
306,53.61600112915039,69.33694023132324
307,52.83100128173828,68.97373023986816
308,56.722999572753906,68.67846015930176
309,55.1245002746582,68.34172012329101
310,58.087501525878906,68.07259017944335
311,55.535499572753906,67.74410018920898
312,57.34099960327149,67.43922019958497
313,58.140499114990234,67.12164016723632
314,55.28099822998047,66.74286010742188
315,56.04199981689453,66.37775009155274
316,54.89400100708008,65.988980178833
317,59.34600067138672,65.70919013977051
318,59.32550048828125,65.46180015563965
319,60.51399993896485,65.21952018737792
320,60.5724983215332,64.97234008789063
321,60.87799835205078,64.73406005859376
322,63.46149826049805,64.5690599822998
323,63.12350082397461,64.34559005737304
324,63.17350006103515,64.16199005126953
325,64.1624984741211,63.9970100402832
326,63.33050155639648,63.787390060424805
327,60.81700134277344,63.524500045776364
328,63.160499572753906,63.279030075073244
329,63.81549835205078,63.046550064086915
330,63.96549987792969,62.807590103149415
331,63.79399871826172,62.56881004333496
332,61.68349838256836,62.281739959716795
333,67.0739974975586,62.10354995727539
334,67.43299865722656,61.92551986694336
335,66.03050231933594,61.72797988891602
336,66.33999633789062,61.569669799804686
337,67.55549621582031,61.49918975830078
338,67.36499786376953,61.45803970336914
339,68.62799835205078,61.437419738769535
340,69.41850280761719,61.507699737548826
341,70.16300201416016,61.57162979125977
342,68.78700256347656,61.558259887695314
343,67.46649932861328,61.56619979858399
344,67.80650329589844,61.535809936523435
345,68.65950012207031,61.589959869384764
346,69.1969985961914,61.675489807128905
347,68.67424774169922,61.833414764404296
348,70.33599853515625,61.959744720458986
349,70.13999938964844,62.147134704589845
350,70.52100372314453,62.4426448059082
351,70.85099792480469,62.63993476867676
352,70.89199829101562,62.9734447479248
353,70.83650207519531,63.27037475585937
354,71.44599914550781,63.60249473571778
355,71.59100341796875,63.919024810791015
356,71.96099853515625,64.28592475891114
357,71.81900024414062,64.66568473815919
358,70.60900115966797,64.94340476989746
359,71.91950225830078,65.2793048095703
360,72.33049774169922,65.56416473388671
361,72.80799865722656,65.90961471557617
362,73.2925033569336,66.22864479064941
363,70.19200134277344,66.46967483520508
364,70.65899658203125,66.7772348022461
365,70.99250030517578,67.07624481201172
366,72.13600158691406,67.4210848236084
367,72.55599975585938,67.68528480529785
368,71.7979965209961,67.93473472595215
369,71.58599853515625,68.15617469787598
370,72.59300231933594,68.39658477783203
371,73.22049713134766,68.64343475341796
372,71.59850311279297,68.80617485046386
373,72.06649780273438,68.98503479003907
374,67.99500274658203,69.08146484375
375,69.74849700927734,69.19318481445312
376,70.68049621582031,69.3401847076416
377,71.9020004272461,69.56188468933105
378,73.23500061035156,69.76337471008301
379,74.78500366210938,69.98276481628417
380,74.25900268554688,70.18863487243652
381,74.80000305175781,70.40875495910645
382,75.54949951171875,70.68607498168946
383,77.08699798583984,70.88633499145507
384,75.56700134277344,71.04901504516602
385,76.02899932861328,71.24898498535157
386,75.68199920654297,71.43582504272462
387,75.9000015258789,71.60271514892578
388,75.77749633789062,71.7709651184082
389,78.28600311279297,71.96412521362305
390,77.9209976196289,72.13417510986328
391,78.42449951171875,72.29940505981445
392,75.78399658203125,72.43934494018555
393,75.59349822998047,72.60188491821289
394,76.51000213623047,72.77595489501954
395,75.01699829101562,72.90310485839844
396,76.10099792480469,73.0411848449707
397,76.57250213623047,73.19914993286133
398,74.14800262451172,73.27539001464844
399,73.72250366210938,73.34704010009766
400,73.24849700927734,73.4015899658203
401,73.68049621582031,73.45817993164063
402,75.00499725341797,73.54043991088867
403,74.72450256347656,73.61819992065429
404,74.80500030517578,73.68537994384765
405,74.01599884033203,73.73387985229492
406,75.33100128173828,73.80127990722656
407,75.92250061035156,73.88334991455078
408,75.3864974975586,73.97889984130859
409,75.89900207519531,74.05848983764649
410,77.93000030517578,74.17047988891602
411,77.37650299072266,74.26184997558593
412,79.0875015258789,74.37774993896484
413,79.02100372314453,74.55432998657227
414,79.41000366210938,74.72935012817383
415,80.41100311279297,74.91772018432617
416,82.61900329589844,75.12738021850586
417,81.71649932861328,75.31059020996094
418,82.22049713134766,75.51904022216797
419,81.70899963378906,75.72150024414063
420,83.0354995727539,75.93035018920898
421,86.41400146484375,76.1942202758789
422,82.09200286865234,76.4040902709961
423,79.552001953125,76.55380035400391
424,76.61949920654297,76.72629028320313
425,77.8479995727539,76.88828033447265
426,76.60099792480469,77.00669036865234
427,76.03600311279297,77.08937042236329
428,75.96399688720703,77.14395034790039
429,77.0719985961914,77.18969024658203
430,76.04499816894531,77.22541015625
431,74.77649688720703,77.22494003295898
432,72.99949645996094,77.17393997192383
433,71.55799865722656,77.06335998535157
434,73.27300262451172,77.01748001098633
435,70.760498046875,76.91210998535156
436,71.41449737548828,76.82675994873047
437,72.24800109863281,76.75371994018555
438,73.22599792480469,76.70268997192383
439,73.46649932861328,76.60629989624023
440,73.4800033569336,76.51748001098633
441,74.50450134277344,76.43908004760742
442,72.9209976196289,76.38182006835937
443,74.3010025024414,76.3559701538086
444,72.6719970703125,76.27921005249023
445,73.0145034790039,76.23916015625
446,74.29650115966797,76.20307022094727
447,75.76100158691406,76.18684020996093
448,78.4574966430664,76.27303009033203
449,78.58399963378906,76.37026000976563
450,78.40399932861328,76.47337005615235
451,77.95649719238281,76.55889007568359
452,78.65049743652344,76.63180007934571
453,76.73049926757812,76.67192001342774
454,77.79650115966797,76.73175003051757
455,79.66549682617188,76.84473999023437
456,80.7665023803711,76.95345001220703
457,82.05000305175781,77.07600006103516
458,79.52249908447266,77.15872009277344
459,80.21299743652344,77.245
460,75.83100128173828,77.20302001953125
461,78.36199951171875,77.22272994995117
462,81.05049896240234,77.26198989868163
463,81.30149841308594,77.30759979248047
464,82.510498046875,77.36960968017578
465,87.45649719238281,77.51051956176758
466,88.16850280761719,77.62150955200195
467,88.0875015258789,77.74892959594726
468,88.1500015258789,77.86751968383788
469,87.01950073242188,77.97372970581054
470,87.635498046875,78.06572967529297
471,87.49199676513672,78.08728958129883
472,88.85099792480469,78.22246948242187
473,89.06900024414062,78.41280944824219
474,88.50749969482422,78.65056945800781
475,87.33899688720703,78.84038940429687
476,88.19599914550781,79.07228942871093
477,87.1094970703125,79.29375930786132
478,86.74299621582031,79.50933929443359
479,88.44400024414062,79.73677932739258
480,88.57150268554688,79.9873094177246
481,89.65950012207031,80.28496948242187
482,88.03700256347656,80.58571960449218
483,89.90499877929688,80.9526596069336
484,91.39749908447266,81.31514953613281
485,91.3385009765625,81.72670959472656
486,91.39949798583984,82.12640960693359
487,90.9739990234375,82.50092956542969
488,90.92749786376952,82.85495956420898
489,89.20649719238281,83.16975952148438
490,88.7665023803711,83.47548950195312
491,89.0885009765625,83.7671694946289
492,88.00299835205078,84.06880950927734
493,88.38849639892578,84.35055938720703
494,88.1500015258789,84.66011947631836
495,87.3949966430664,84.9477293395996
496,86.55049896240234,85.1928092956543
497,86.96849822998047,85.41695922851562
498,86.17500305175781,85.57130935668945
499,86.61900329589844,85.73200942993164
500,86.94249725341797,85.90277938842773
501,88.80449676513672,86.11973937988282
502,87.93599700927734,86.30544937133789
503,86.97599792480469,86.51035934448242
504,87.59400177001953,86.70630935668946
