bond_sym_id,previous yield,volume_weighted_yield_predicted,direction,percentage_change,trd_exctn_dt,error,volume_weighted_yield_actual
A4404722,5.484954666666666,5.497239713308905,up,0.22397717736662254,2023-09-12,0.11876559216659999,5.616005305475505
A4881169,5.366766390243902,5.332556686293733,down,-0.6374360548347673,2023-09-12,0.0683689922776951,5.400925678571428
A4996671,5.478077,5.424918312034589,down,-0.9703895722059159,2023-09-12,0.11617335463207734,5.5410916666666665
A5143230,5.435136788417211,5.62711771908486,up,3.5322189328662184,2023-09-12,-0.1786498116514803,5.44846790743338
AA.GI,6.23795385326087,6.056462375641339,down,-2.9094713088436333,2023-09-12,0.09193701725854186,6.148399392899881
AA.HO,6.344836006464123,6.209483333047645,down,-2.133272999941699,2023-09-12,0.1463037205065847,6.35578705355423
AA.HQ,6.158208009060224,6.171522296288836,up,0.21620392180685147,2023-09-12,0.007573657269669631,6.179095953558505
AA4165125,6.2427147969881585,6.284832699447328,up,0.6746728599469237,2023-09-12,-0.012907572635733722,6.2719251268115945
AA4979362,6.285333311099796,6.361828821285243,up,1.2170477904546029,2023-09-12,-0.12162024840151009,6.240208572883733
AA5243241,6.123338916666665,5.892016802531655,down,-3.777712082951849,2023-09-12,0.24099843729703974,6.133015239828695
AAGH4973989,6.847397616853933,6.9428902643398445,up,1.3945830639492753,2023-09-12,-0.048569264339844764,6.894321
AAGI4343522,,no data prior to target date,N/A,N/A,,N/A,5.61602
AAGI5043576,5.834992999999999,5.611020075193409,down,-3.838443761742136,2023-09-12,0.4347359248065912,6.045756
AAL5005428,0.411168219858156,0.9351721752763806,up,127.44271811644259,2023-09-12,-0.6211471752763806,0.314025
AAL5291551,5.9354059999999995,5.909826474834323,down,-0.4309650454522697,2023-09-12,0.11084252516567705,6.020669
AAP5009293,6.566590317870346,6.218009152371199,down,-5.308404341146681,2023-09-12,0.7097942127818548,6.9278033651530535
AAP5049981,6.258401534508075,6.273993872055031,up,0.24914249207215722,2023-09-12,0.3976989200645322,6.671692792119563
AAP5372191,6.60747342427257,6.462248356842479,down,-2.1978910561578067,2023-09-12,0.552244399168754,7.014492756011233
AAP5552143,6.238549241237113,6.203747051377585,down,-0.5578570996840729,2023-09-12,0.3294008577245675,6.533147909102152
AAP5552144,6.37721831329114,6.304868681570257,down,-1.1345014105929938,2023-09-12,0.43552463930689544,6.7403933208771525
AAPL4001810,5.088567949709864,5.068323891598775,down,-0.3978340922467875,2023-09-12,0.030137723650401682,5.098461615249176
AAPL4122386,4.9363648181818185,4.907563978824404,down,-0.5834422782395208,2023-09-12,0.07914980154942786,4.986713780373832
AAPL4122390,5.425460972959096,5.459603670027312,up,0.6293049980155854,2023-09-12,0.04866789168299768,5.50827156171031
AAPL4208639,5.024264146551725,5.020938093237143,down,-0.06619980991376057,2023-09-12,0.029248378782321893,5.0501864720194645
AAPL4208641,5.330381988304093,5.279482170344627,down,-0.954900006625228,2023-09-12,0.029352695140051566,5.308834865484679
AAPL4242665,5.12363727837515,5.196269515112107,up,1.4175913084930647,2023-09-12,-0.0033954339800308375,5.192874081132076
AAPL4242667,5.114412608157318,5.113779107888894,down,-0.012386569425651528,2023-09-12,0.016551428128054546,5.130330536016949
AAPL4336433,5.117322178235147,5.108194678136923,down,-0.17836477322153615,2023-09-12,0.0191135707865957,5.127308248923518
AAPL4336436,4.70720702926337,4.680753125999509,down,-0.5619872484767441,2023-09-12,0.03847629155437193,4.719229417553881
AAPL4336441,5.067297689956332,5.043302963070124,down,-0.4735211616591438,2023-09-12,0.08520305784863424,5.128506020918758
AAPL4389208,5.017867094674555,4.9846631787397335,down,-0.6617137382945204,2023-09-12,0.08632066294672658,5.07098384168646
AAPL4389215,5.13179823540894,5.12186256602888,down,-0.19360989899223013,2023-09-12,0.011119215718693454,5.132981781747573
AAPL4452435,4.917115408577878,4.90856786013015,down,-0.17383257738504687,2023-09-12,0.02623163690316943,4.934799497033319
AAPL4452437,4.999886846153846,4.99441785267295,down,-0.10938234502451531,2023-09-12,0.051551039217590855,5.045968891890541
AAPL4452439,5.685544813035074,5.622233006223858,down,-1.1135574319291741,2023-09-12,-0.07775581523401076,5.544477190989848
AAPL4492956,4.844239448800001,4.837612267301041,down,-0.13680540710268696,2023-09-12,0.03996695597938338,4.877579223280424
AAPL4492960,5.574050835955057,5.589960202815454,up,0.2854184026771796,2023-09-12,0.04139943979141325,5.631359642606867
AAPL4507383,4.811178282051282,4.806536593467756,down,-0.09647716861464195,2023-09-12,0.020973789658108366,4.827510383125865
AAPL4538816,4.765462214437368,4.776229782093027,up,0.22595012133424633,2023-09-12,0.06539433148038043,4.841624113573407
AAPL4562446,4.805516548608173,4.791052616517074,down,-0.3009860010842715,2023-09-12,0.03304435563762187,4.824096972154696
AAPL4562450,5.271878126381215,5.250268499739816,down,-0.4099037595968198,2023-09-12,0.14474178620272848,5.395010285942544
AAPL4562451,5.121365625098039,5.101575975702655,down,-0.38641352412727087,2023-09-12,0.027548550026331498,5.129124525728987
AAPL4880745,5.498818670512148,5.486238483361349,down,-0.22877981444016193,2023-09-12,-0.15717490689076108,5.329063576470588
AAPL4880746,4.972948612586603,4.915701892971869,down,-1.1511625008519473,2023-09-12,0.07557827406013473,4.991280167032004
AAPL4880747,4.767883952261791,4.759774425442219,down,-0.17008649750638796,2023-09-12,0.02368868408158953,4.783463109523809
AAPL4880748,5.083097761904762,5.06261088145882,down,-0.40303927655062444,2023-09-12,0.000283222642126546,5.0628941041009465
