bond_sym_id,volume_weighted_yield_actual,volume_weighted_yield_predicted,direction,percentage_change,trd_exctn_dt,error
ABBV5083839,5.7197881695992185,6.07929002654137,up,7.246104821254221,2023-09-12,-0.35950185694215175
ABBV5084327,5.283343665678479,6.581321009686368,up,25.085152271421514,2023-09-12,-1.2979773440078892
ABBV5084339,5.369041550067889,6.101950612835953,up,14.906486946876749,2023-09-12,-0.7329090627680639
ABBV5087645,5.903741317569684,6.0832426503387,up,3.781400802375972,2023-09-12,-0.17950133276901603
ABC4127448,5.731644813333336,6.054859883075346,up,4.486569113142394,2023-09-12,-0.32321506974200975
ABC4213750,5.645129,6.0535735503296095,up,7.585442176030814,2023-09-12,-0.4084445503296097
ABC4213751,5.943869417112299,5.686553951335134,down,-4.954091225236783,2023-09-12,0.2573154657771646
ABC4571977,5.207446933333333,6.05681232300153,up,16.52338697711396,2023-09-12,-0.849365389668197
ABC4571978,5.76595822533137,5.656947207015402,down,-0.445424592468502,2023-09-12,0.10901101831596804
ABC4987224,5.4483766666666655,5.953024817761379,up,9.503491529221549,2023-09-12,-0.5046481510947132
ABG5064855,6.880296751031636,5.990088387436551,down,-12.63071045663147,2023-09-12,0.890208363595085
ABG5064856,7.271898546111346,5.955593143870771,down,-18.284552081619196,2023-09-12,1.316305402240575
ABS3702072,6.6028325,5.994879288419362,down,-6.9886188948417765,2023-09-12,0.6079532115806376
ABS3702077,6.538837000000001,5.937722858683745,down,-8.501923621251816,2023-09-12,0.6011141413162555
ABS3706771,6.404264333333334,6.01833275246687,down,-15.31292448538531,2023-09-12,0.3859315808664636
ABS3706781,7.396642135135138,5.950664798498393,down,-21.609112686649674,2023-09-12,1.4459773366367443
ABT.GW,5.204524,5.816038275538522,up,11.776427773771102,2023-09-12,-0.6115142755385214
ABT.GX,5.229948823529412,5.794531348037771,up,18.02227790293661,2023-09-12,-0.5645825245083591
ABT.HB,5.153771470588235,5.772286546540458,up,11.87927591973817,2023-09-12,-0.6185150759522227
ABT4219949,5.366498890338165,6.044512778812251,up,13.168760302894034,2023-09-12,-0.6780138884740863
ABT4427938,5.397552350282488,6.073295453942488,up,5.854192029371178,2023-09-12,-0.6757431036600003
ABT4427939,4.957986407227617,6.0455447680162475,up,22.369381709703216,2023-09-12,-1.0875583607886306
ABT4427940,4.992747616048317,5.85061886996675,up,17.160173717046735,2023-09-12,-0.8578712539184332
ABT4427941,5.238147940972222,5.6585631672429,up,7.8992955966534595,2023-09-12,-0.42041522627067884
ABT4466215,5.184964405405405,5.7289081684992365,up,10.4893879675234,2023-09-12,-0.5439437630938313
ABT4466374,5.169103136363636,6.100267641662904,up,16.6953793517643,2023-09-12,-0.9311645052992681
ABT5005071,4.8033647766277126,5.990339846675188,up,25.162933882675727,2023-09-12,-1.1869750700474757
ABT5005072,4.745311350364964,5.94604721731126,up,24.681504136647394,2023-09-12,-1.200735866946296
ABX.GB,6.209382536467485,5.877849916887867,down,-2.867014855892269,2023-09-12,0.331532619579618
ABX.GQ,5.857306190476191,5.982754645254024,up,2.2342728531438523,2023-09-12,-0.12544845477783362
ACE.GD,6.271811,5.951462607347669,down,-1.6239583267829234,2023-09-12,0.3203483926523303
ACHN4899048,5.260114000000001,5.9589917330833995,up,11.139305975819,2023-09-12,-0.6988777330833988
ACM4502954,6.48701657783019,6.025127312769244,down,-6.644858014951185,2023-09-12,0.46188926506094585
ACOR5104777,42.1498335,no data prior to target date,N/A,N/A,2023-09-12,N/A
ACT4176287,7.056976999999999,6.055483624638056,down,-9.62134705171133,2023-09-12,1.0014933753619433
ACT4218879,6.7901869999999995,6.0401808971835695,down,-15.346655846667357,2023-09-12,0.75000610281643
ADBE4204134,5.358901978233035,6.045954554071962,up,13.795913454368227,2023-09-12,-0.6870525758389263
ADBE4939807,5.465813583963691,6.042147909113124,up,14.968001339417173,2023-09-12,-0.5763343251494328
ADBE4939808,4.929117602545968,6.01708002600318,up,23.237722482517647,2023-09-12,-1.0879624234572116
ADBE4939809,4.92237559193357,5.999855854493429,up,21.772800123752432,2023-09-12,-1.0774802625598587
ADI4432502,5.1677836579292284,6.018538649918825,up,18.453429787666522,2023-09-12,-0.8507549919895965
ADI4974267,5.3957516666666665,6.048459745413734,up,12.452853946919626,2023-09-12,-0.6527080787470672
ADI5271547,5.0493326390532545,5.9839990285830496,up,19.950774498449817,2023-09-12,-0.9346663895297951
ADI5271548,5.041411026702271,5.92745749633282,up,17.975880974250757,2023-09-12,-0.886046469630549
ADI5271549,5.450533347394541,5.74829716447385,up,5.535947553362376,2023-09-12,-0.2977638170793089
ADI5271550,5.279692896918982,5.649676390534368,up,6.458423117487016,2023-09-12,-0.3699834936153863
ADM.GL,5.165965857142855,5.969142624492855,up,15.789585170484182,2023-09-12,-0.8031767673500001
ADM.GM,4.441895333333333,no data prior to target date,N/A,N/A,2023-09-12,N/A
ADM.GP,5.303527001364257,5.856216179683239,up,10.213081668402593,2023-09-12,-0.5526891783189818
ADM4392331,4.976707158038146,6.016075194508516,up,22.88420796571738,2023-09-12,-1.0393680364703695
ADM4540771,5.411857699999999,5.736870188853362,up,5.769298492715513,2023-09-12,-0.3250124888533632
ADM4773867,5.293083,5.620048560756504,up,4.652728583418697,2023-09-12,-0.32696556075650385
ADM4971157,4.996351922779923,5.954181682725454,up,19.65459747425013,2023-09-12,-0.9578297599455308
ADM5367929,5.105522210065645,5.923655338913699,up,17.51909341838756,2023-09-12,-0.8181331288480536
ADM5564429,5.123664598024316,5.909020540966557,up,15.994709173962423,2023-09-12,-0.7853559429422408
ADP4287440,5.248440822931785,6.043202436489296,up,17.659150262928183,2023-09-12,-0.7947616135575108
ADP5029293,4.876127872093023,5.94456600500493,up,22.065875107430035,2023-09-12,-1.0684381329119068
ADP5183440,4.858648326424871,5.994088073112002,up,24.07298700777214,2023-09-12,-1.1354397466871315
ADSK4504222,5.312950327868853,6.001462159516879,up,12.027591052337861,2023-09-12,-0.6885118316480261
ADSK4933609,5.477312413407822,5.960632806636252,up,11.118001974193383,2023-09-12,-0.48332039322843023
ADSK5275354,5.325524254810882,5.99084519126464,up,11.923480998372241,2023-09-12,-0.6653209364537576
ADVO4664869,5.4607631972789115,5.628467472127937,up,4.051525114264839,2023-09-12,-0.16770427484902584
AEE.IA,5.8329055,5.795807992157729,down,-1.5577358181759076,2023-09-12,0.037097507842270616
AEE3899397,5.857214037037037,5.737243645053906,down,-1.7256017650287139,2023-09-12,0.11997039198313164
AEE4504577,5.208241099310345,6.040286709172461,up,15.560328911419505,2023-09-12,-0.8320456098621163
AEE4618395,5.742897000000001,5.635852964835892,down,-2.5819619076141045,2023-09-12,0.1070440351641091
AEE4633269,5.09902,5.985704790577398,up,18.073128437417267,2023-09-12,-0.886684790577398
AEE4764901,5.509882,5.668346129056398,up,3.796377585826781,2023-09-12,-0.15846412905639795
AEE4883511,6.121355198441248,6.079674571168793,up,0.92571660971688,2023-09-12,0.04168062727245481
AEE4914049,5.502073566666666,5.600863907433486,up,1.5085635080712414,2023-09-12,-0.09879034076682025
AEE4972837,5.637399306049822,5.946712020847479,up,5.144024435167275,2023-09-12,-0.3093127147976569
AEE5077433,5.414953,5.944799204795861,up,10.641116759184541,2023-09-12,-0.5298462047958612
AEE5139512,5.400633333333333,6.006531883153524,up,10.518771811262969,2023-09-12,-0.605898549820191
AEE5200475,5.369290838560885,no data prior to target date,N/A,N/A,2023-09-12,N/A
AEE5302941,5.250123761904762,6.006123146059777,up,14.099644715121054,2023-09-12,-0.7559993841550154
AEE5383965,5.521713,5.573632340687694,up,0.7532651288583315,2023-09-12,-0.05191934068769388
AEE5501155,5.60288,5.556918208648552,down,-1.1815365313537096,2023-09-12,0.04596179135144762
AEE5548628,5.700709894736843,5.555969033596542,down,-2.0323251394625297,2023-09-12,0.14474086114030094
AEE5592042,5.405145999999999,5.898498274045911,up,9.322164686424385,2023-09-12,-0.493352274045912
AEP.JQ,6.084011333333334,5.902355448960895,up,0.38101414706946524,2023-09-12,0.18165588437243851
AEP.KS,6.231777799999997,5.819175288371577,down,-5.590274031889706,2023-09-12,0.4126025116284202
AEP.KY,6.128810142857144,5.806068965588985,down,-5.283058594652756,2023-09-12,0.322741177268159
AEP.LF,6.0399769333333335,5.8612872942653595,down,-3.982889802244896,2023-09-12,0.17868963906797397
AEP.LH,5.991913157894737,5.855116234808667,down,-2.0071029218296483,2023-09-12,0.13679692308606928
AEP.LJ,6.166413428571427,5.826528368003397,down,-5.277105249554605,2023-09-12,0.3398850605680295
AEP.LL,5.956190377952757,5.818751820722061,down,-2.712701577702577,2023-09-12,0.13743855723069665
AEP3704185,5.824459136363636,5.905467983632847,up,2.0844973399201945,2023-09-12,-0.08100884726921098
AEP4225317,6.2034925,5.689591256635264,down,-7.952792299170677,2023-09-12,0.5139012433647361
AEP4245049,5.860732555555556,6.039534971950628,up,4.559973286978032,2023-09-12,-0.17880241639507233
AEP4408776,5.598386676300577,6.019337968075719,up,8.354199880134267,2023-09-12,-0.42095129177514234
AEP4427269,5.269955,6.0195106964002445,up,14.797039189129787,2023-09-12,-0.7495556964002441
AEP4494997,5.4878678,6.004090565212832,up,12.48750354225328,2023-09-12,-0.5162227652128317
AEP4543470,6.108218769230769,5.647605955683799,down,-7.437205895392831,2023-09-12,0.4606128135469696
AEP4563780,5.3445210535714285,5.995204044910814,up,12.14004261945013,2023-09-12,-0.6506829913393855
AEP4621212,5.554004206896551,5.642385059539136,up,1.0246093180003701,2023-09-12,-0.08838085264258488
AEP4628426,5.23608,5.9888264616162905,up,14.264268564420115,2023-09-12,-0.7527464616162902
AEP4664067,5.855537315789475,5.629216644739893,down,-2.936011249381166,2023-09-12,0.22632067104958153
AEP4687615,5.5478118400000005,5.992423840137713,up,8.940251272954688,2023-09-12,-0.4446120001377123
AEP4773531,5.5179758992248065,6.091203557248232,up,10.676670693595929,2023-09-12,-0.5732276580234252
AEP4794624,5.604066857142858,6.0198781611409515,up,7.468546378451678,2023-09-12,-0.41581130399809396
AEP4845237,5.584500555555555,5.618200185869229,up,0.43158634009680136,2023-09-12,-0.03369963031367451
AEP4961681,5.777076666666668,5.955497143586,up,3.918571811876845,2023-09-12,-0.1784204769193325
AEP4961682,5.983034000000001,5.615478768646521,down,-6.646981142416272,2023-09-12,0.3675552313534798
AEP5082163,5.69009057712766,6.033534907496016,up,6.496533148874506,2023-09-12,-0.34344433036835564
AEP5145676,5.717776,6.026940551757666,up,6.515861914554291,2023-09-12,-0.3091645517576662
AEP5146510,5.686546325443787,5.939279425598629,up,4.6447333883753865,2023-09-12,-0.25273310015484185
AEP5179396,5.946951,5.593568348403007,down,-5.615734460356604,2023-09-12,0.3533826515969931
AEP5239006,5.531701,5.929732361188331,up,6.192965467431868,2023-09-12,-0.39803136118833127
AEP5256223,5.593657,5.578655193808913,down,-0.16806956332126677,2023-09-12,0.015001806191087041
AEP5294411,5.958463264604811,5.6011252432966705,down,-6.019399846922261,2023-09-12,0.3573380213081405
AEP5334385,5.878245782258064,6.061800132189186,down,-0.11842931450674822,2023-09-12,-0.1835543499311214
AEP5415149,5.673697176470589,5.91710733090526,up,5.133783838456532,2023-09-12,-0.24341015443467118
AEP5454477,5.732083470715835,5.914010805774427,up,4.884207900168204,2023-09-12,-0.18192733505859238
AEP5458042,5.75319788372093,6.057343591311901,up,5.594202892162075,2023-09-12,-0.3041457075909708
AEP5497571,5.452689315515611,6.000472345983727,up,10.840813969433832,2023-09-12,-0.5477830304681159
AEP5497572,5.731287321585903,5.9098447053523095,up,3.5835789913671645,2023-09-12,-0.17855738376640673
AEP5522215,5.651528545531198,5.904956293685341,up,5.310687440773958,2023-09-12,-0.2534277481541434
AEP5548720,5.786729608275328,5.920156085966212,up,2.4126678666594077,2023-09-12,-0.13342647769088423
AEP5554199,5.573978,5.558769026708954,down,-0.512373833242375,2023-09-12,0.015208973291046313
AEP5558540,5.72792831336578,5.550473049858797,down,-2.888530571673973,2023-09-12,0.1774552635069826
AEP5563957,5.765133,5.9173239248269995,up,2.810817674904648,2023-09-12,-0.15219092482699992
AEP5584303,5.557037,5.900843717611665,up,6.786781646830672,2023-09-12,-0.34380671761166504
AER4519766,6.122976,6.017650896804489,down,-1.4856873114407179,2023-09-12,0.10532510319551136
AER4566810,6.284694,6.0490210921963605,down,-2.7637551321098104,2023-09-12,0.23567290780363948
AER4667191,6.253313157337368,6.06020661415068,down,-2.52876768313665,2023-09-12,0.19310654318668874
AER4786976,6.15211,6.202347078589997,up,1.1383735822301624,2023-09-12,-0.05023707858999682
AER4814500,5.94030084,6.029792308301446,down,-1.2479413326820685,2023-09-12,-0.08949146830144628
AER4997733,6.30382,6.040054008696375,down,-2.580480219555526,2023-09-12,0.2637659913036252
AER5050847,6.162730981884057,6.030857239857786,down,-1.8890674434025208,2023-09-12,0.13187374202627122
AER5050850,6.676842,6.111194234885957,down,-8.179173864315453,2023-09-12,0.5656477651140426
AER5107540,6.1864444999999995,6.032822237819915,down,-2.453091048001828,2023-09-12,0.15362226218008423
AER5286239,6.132030909090909,6.299011070789089,up,4.457541322088451,2023-09-12,-0.16698016169818075
AER5286240,6.135979269858781,6.049265172569105,down,-1.2227280856327187,2023-09-12,0.0867140972896765
AER5286241,6.310667588112618,6.095528431388798,down,-3.7337620117892336,2023-09-12,0.21513915672381945
AER5286242,6.274595228699551,5.912052631396787,down,-5.653133558565286,2023-09-12,0.36254259730276406
AER5286244,6.4199437774999994,6.052374687910187,down,-4.273377746976123,2023-09-12,0.3675690895898125
AER5286245,6.144764666666667,6.075569267006346,down,-2.4443869907067772,2023-09-12,0.0691953996603214
AER5286246,6.17019479776602,6.038259197491387,down,-2.3333547764378966,2023-09-12,0.13193560027463302
AER5286247,6.384393418604651,5.753984081423447,down,-10.002468425724748,2023-09-12,0.6304093371812041
AER5596397,6.117976764705882,6.004007125722401,down,-1.3163256209402856,2023-09-12,0.11396963898348123
AES3671691,9.828806333333333,5.931015414458483,down,-36.73202262900662,2023-09-12,3.8977909188748496
AES4819839,7.7420167999999965,5.972691521687595,down,-21.545235575069064,2023-09-12,1.7693252783124018
AES5179394,6.70919562275449,6.043237174376415,down,-9.523504886648777,2023-09-12,0.6659584483780749
AES5186582,6.226006999999999,5.963838739298552,down,-4.4127161320451345,2023-09-12,0.26216826070144705
AES5225396,6.175604182432433,6.067383140789103,down,-1.1888451637536614,2023-09-12,0.10822104164333002
AES5225397,6.056385142857143,6.03195522522893,down,-0.838467772331759,2023-09-12,0.024429917628213005
AES5588225,6.070162477272726,6.056740204680944,up,0.5373165372112506,2023-09-12,0.013422272591782303
AFG4502082,6.350563500000001,5.652807459849839,down,-11.11062479723098,2023-09-12,0.6977560401501615
AFG4971805,5.8385205,5.957404219142894,up,3.334048299238964,2023-09-12,-0.11888371914289486
AFL.GD,6.358493721804514,5.784568968513621,down,-3.810838465933434,2023-09-12,0.5739247532908935
AFL.GF,6.053162350906097,5.773243330543468,down,-4.030701391746068,2023-09-12,0.2799190203626285
AFL4404389,5.889001,5.6651651076745955,down,-3.647001686262768,2023-09-12,0.2238358923254049
AFL4972576,5.383511990384615,5.956230045464691,up,10.21144289762637,2023-09-12,-0.5727180550800766
AFL5143253,5.5828809999999995,6.027034153602137,up,10.054040944545998,2023-09-12,-0.44415315360213725
AGO.GA,5.936434666666667,5.885419195155176,down,-3.556630442638503,2023-09-12,0.05101547151149077
AGO4136090,4.990389,6.057927427471702,up,21.390039354483008,2023-09-12,-1.0675384274717015
AGO5188097,5.70732825,5.950501936421038,up,3.5596742776195756,2023-09-12,-0.24317368642103787
AGO5242429,6.267027,5.579236966733771,down,-11.420689451908505,2023-09-12,0.6877900332662286
AGO5636563,6.028313793615048,6.118141304027482,up,1.7198116355558912,2023-09-12,-0.08982751041243375
AGR4566948,5.9854392558139535,6.065522499119495,down,-1.1414240807732299,2023-09-12,-0.08008324330554117
AGR4834304,5.942707948717949,5.9726290340606605,up,1.730670594785143,2023-09-12,-0.02992108534271143
AGR4974626,6.167399646501841,6.045360728052521,down,-0.2561660919223832,2023-09-12,0.12203891844932002
AGREC5180195,6.085203000000001,5.9884757959148756,down,-1.1320896814095103,2023-09-12,0.09672720408512525
AGREC5180197,6.02371958490566,5.9020253405523615,down,-1.9113845699997276,2023-09-12,0.12169424435329823
AGREC5463132,6.121667,5.911853237610363,down,-3.639959870550265,2023-09-12,0.20981376238963723
AHSH5114767,5.507079,no data prior to target date,N/A,N/A,2023-09-12,N/A
AIG.PK,5.910725000000001,6.032697175170222,down,-10.911646067559303,2023-09-12,-0.12197217517022096
AIG4055516,5.956928288209608,6.082316683983462,up,4.23723412766509,2023-09-12,-0.12538839577385463
AIG4143451,5.895393222222223,5.7043970049559185,down,-3.564663896948516,2023-09-12,0.19099621726630467
AIG4201967,5.703038800000002,5.874054901469634,up,4.599613755551074,2023-09-12,-0.17101610146963253
AIG4345460,5.559723091949778,6.049825575589125,up,9.261354111564147,2023-09-12,-0.4901024836393466
AIG4611976,5.480860743589743,6.001670043586611,up,9.937575562628078,2023-09-12,-0.5208092999968672
AIG4611977,5.805755,5.6423253759988565,down,-3.269209718006124,2023-09-12,0.1634296240011439
AIG4808295,5.506957,5.9747286298632885,up,6.289277759809267,2023-09-12,-0.4677716298632886
AIG4984963,5.8075814375,6.069160574551849,up,5.012596962224258,2023-09-12,-0.2615791370518492
AIG4984964,5.697915,5.954193974972838,up,5.155186789298712,2023-09-12,-0.2562789749728376
AIG4984965,5.752880666666667,5.5999175593369905,down,-2.181548489984198,2023-09-12,0.15296310732967644
AIG5559726,5.798699506602955,6.186126566104618,up,7.19935771388282,2023-09-12,-0.3874270595016629
AIZ4613421,5.786713999999999,5.993243309032677,up,4.4485949619613026,2023-09-12,-0.2065293090326783
AIZ4873343,6.451114285714286,5.973166316574477,down,-7.678523148282173,2023-09-12,0.47794796913980875
AIZ5201402,6.626,5.955640260859095,down,-10.597563795714086,2023-09-12,0.6703597391409053
AJGG5295094,5.923832708376422,5.587946210566038,down,-4.70839840243425,2023-09-12,0.3358864978103844
AJGG5548693,5.712442569620253,5.905370968401943,up,3.439998650406401,2023-09-12,-0.19292839878168966
AJGG5548694,6.060139867119302,5.595060701923963,down,-7.680060490966821,2023-09-12,0.46507916519533943
AKAM4837277,9.074199650027328,6.066337496852911,down,-34.7513791010319,2023-09-12,3.0078621531744174
AKAM5040824,0.3597635555057523,6.105429053517231,up,1219.9978641513371,2023-09-12,-5.745665498011478
AL4162877,6.023415076923076,6.083600660890229,up,0.13686125968634438,2023-09-12,-0.060185583967153455
AL4392330,102.09079132876712,6.079855412781954,down,-49.1923208290265,2023-09-12,96.01093591598517
